prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the kitchen. Alex is cooking. Bailey is next to water bottle, snack bar, dirty cup, clean cup, cookie. Alex asks Bailey to hand them the cup.",Alex and Bailey,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, snack).
property(obj2, bar).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, cookie).
referring_expression(the_cup).",the cup,object4,clean cup
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to clean mug, flashlight, dirty mug, bottle opener, pair of scissors. Morgan asks Riley to hand them the mug.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
referring_expression(the_mug).",the mug,object1,clean mug
"Cameron and Charlie are in the kitchen. Cameron is cooking. Charlie is next to used plate, stapler, document, paper clip, clean plate, dirty plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, paper).
property(obj4, clip).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to stapler, clean cup, greasy cup, dirty cup, paper clip, document. Alex asks Bailey to hand them the cup.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, greasy).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, document).
referring_expression(the_cup).",the cup,object2,clean cup
"Casey and Skyler are in the restaurant. Casey is cooking. Skyler is next to water bottle, dirty bowl, used bowl, snack bar, clean bowl, cookie. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, used).
property(obj3, bowl).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, cookie).
referring_expression(the_bowl).",the bowl,object5,clean bowl
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to used fork, pair of scissors, dirty fork, clean fork, bottle opener, flashlight. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, used).
property(obj1, fork).
object(obj2).
property(obj2, pair).
property(obj2, of).
property(obj2, scissors).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, flashlight).
referring_expression(the_fork).",the fork,object4,clean fork
"Alex and Bailey are in the garden. Alex is cooking. Bailey is next to paint can, paintbrush, dirty plate, sandpaper, clean plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,garden,cooking,"setting(garden).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paint).
property(obj1, can).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, clean).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to paper clip, clean spoon, document, stapler, dirty spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
referring_expression(the_spoon).",the spoon,object2,clean spoon
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to dirty pan, dirty plate, used plate, clean plate, grater, rolling pin. Casey asks Skyler to hand them the plate.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, used).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
referring_expression(the_plate).",the plate,object4,clean plate
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to used plate, water bottle, snack bar, clean plate, cookie, dirty plate, greasy plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, greasy).
property(obj7, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to clean bowl, paper clip, document, stapler, used bowl, dirty bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to calculator, dirty cup, used cup, pen, notebook, clean cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, used).
property(obj3, cup).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, clean).
property(obj6, cup).
referring_expression(the_cup).",the cup,object6,clean cup
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to broom, dustpan, clean cup, empty spray bottle, dirty cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, empty).
property(obj4, spray).
property(obj4, bottle).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
referring_expression(the_cup).",the cup,object3,clean cup
"Jordan and Taylor are in the banquet hall. Jordan is cooking. Taylor is next to whisk, clean bowl, ladle, spatula, dirty bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object2,clean bowl
"Morgan and Riley are in the restaurant. Morgan is cooking. Riley is next to empty spray bottle, clean mug, dustpan, dirty mug, broom. Morgan asks Riley to hand them the mug.",Morgan and Riley,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, broom).
referring_expression(the_mug).",the mug,object2,clean mug
"Cameron and Charlie are in the living room. Cameron is cooking. Charlie is next to dirty cup, empty spray bottle, clean cup, dustpan, broom. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,living room,cooking,"setting(living_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, broom).
referring_expression(the_cup).",the cup,object3,clean cup
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to paper clip, stapler, dirty mug, clean mug, document. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, document).
referring_expression(the_mug).",the mug,object4,clean mug
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to dirty mug, cookie, greasy mug, used mug, clean mug, snack bar, water bottle. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, greasy).
property(obj3, mug).
object(obj4).
property(obj4, used).
property(obj4, mug).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, snack).
property(obj6, bar).
object(obj7).
property(obj7, water).
property(obj7, bottle).
referring_expression(the_mug).",the mug,object5,clean mug
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to greasy spoon, ladle, clean spoon, whisk, spatula, dirty spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, greasy).
property(obj1, spoon).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Cameron and Charlie are in the garden. Cameron is cooking. Charlie is next to paper clip, dirty plate, document, clean plate, stapler. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,garden,cooking,"setting(garden).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, stapler).
referring_expression(the_plate).",the plate,object4,clean plate
"Casey and Skyler are in the restaurant. Casey is cooking. Skyler is next to clean bowl, dirty bowl, book, lamp, plant. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, plant).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Morgan and Riley are in the dining room. Morgan is cooking. Riley is next to clean mug, whisk, ladle, greasy mug, dirty mug, spatula, used mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, greasy).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, spatula).
object(obj7).
property(obj7, used).
property(obj7, mug).
referring_expression(the_mug).",the mug,object1,clean mug
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to dirty spoon, water bottle, snack bar, clean spoon, cookie, used spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, used).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to hammer, clean cup, used cup, dirty cup, wrench, screwdriver. Morgan asks Riley to hand them the cup.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, used).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, screwdriver).
referring_expression(the_cup).",the cup,object2,clean cup
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to clean cup, paper clip, greasy cup, stapler, dirty cup, document. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, greasy).
property(obj3, cup).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, document).
referring_expression(the_cup).",the cup,object1,clean cup
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to clean cup, dirty cup, broom, used cup, empty spray bottle, dustpan. Alex asks Bailey to hand them the cup.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, used).
property(obj4, cup).
object(obj5).
property(obj5, empty).
property(obj5, spray).
property(obj5, bottle).
object(obj6).
property(obj6, dustpan).
referring_expression(the_cup).",the cup,object1,clean cup
"Jordan and Taylor are in the banquet hall. Jordan is cooking. Taylor is next to dirty cup, rolling pin, grater, greasy cup, clean cup, dirty pan. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, greasy).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, pan).
referring_expression(the_cup).",the cup,object5,clean cup
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to clean spoon, magazine, throw pillow, remote control, dirty spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
referring_expression(the_spoon).",the spoon,object1,clean spoon
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to used mug, plant, lamp, clean mug, dirty mug, book. Casey asks Skyler to hand them the mug.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, used).
property(obj1, mug).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, book).
referring_expression(the_mug).",the mug,object4,clean mug
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to clean fork, cookie, water bottle, dirty fork, snack bar. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, water).
property(obj3, bottle).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, snack).
property(obj5, bar).
referring_expression(the_fork).",the fork,object1,clean fork
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to dirty bowl, book, greasy bowl, lamp, clean bowl, used bowl, plant. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, greasy).
property(obj3, bowl).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, used).
property(obj6, bowl).
object(obj7).
property(obj7, plant).
referring_expression(the_bowl).",the bowl,object5,clean bowl
"Cameron and Charlie are in the living room. Cameron is cooking. Charlie is next to used mug, dirty mug, stapler, paper clip, document, clean mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,living room,cooking,"setting(living_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, used).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, paper).
property(obj4, clip).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,clean mug
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to rolling pin, dirty pan, dirty plate, grater, clean plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, dirty).
property(obj2, pan).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, clean).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Cameron and Charlie are in the restaurant. Cameron is cooking. Charlie is next to hammer, used plate, clean plate, dirty plate, greasy plate, wrench, screwdriver. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, used).
property(obj2, plate).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, greasy).
property(obj5, plate).
object(obj6).
property(obj6, wrench).
object(obj7).
property(obj7, screwdriver).
referring_expression(the_plate).",the plate,object3,clean plate
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to pair of scissors, dirty bowl, clean bowl, bottle opener, flashlight. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, flashlight).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Jordan and Taylor are in the kitchen. Jordan is cooking. Taylor is next to flashlight, used plate, bottle opener, clean plate, pair of scissors, dirty plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, used).
property(obj2, plate).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Alex and Bailey are in the garden. Alex is cooking. Bailey is next to dirty plate, lamp, plant, book, clean plate, used plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,garden,cooking,"setting(garden).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, used).
property(obj6, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to dirty spoon, clean spoon, banana, bread, apple. Alex asks Bailey to hand them the spoon.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, apple).
referring_expression(the_spoon).",the spoon,object2,clean spoon
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to grater, clean fork, rolling pin, dirty fork, dirty pan. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
referring_expression(the_fork).",the fork,object2,clean fork
"Jordan and Taylor are in the banquet hall. Jordan is cooking. Taylor is next to stapler, greasy cup, clean cup, document, paper clip, dirty cup, used cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, greasy).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
object(obj7).
property(obj7, used).
property(obj7, cup).
referring_expression(the_cup).",the cup,object3,clean cup
"Morgan and Riley are in the kitchen. Morgan is cooking. Riley is next to greasy bowl, apple, banana, bread, used bowl, clean bowl, dirty bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, greasy).
property(obj1, bowl).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
object(obj7).
property(obj7, dirty).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object6,clean bowl
"Alex and Bailey are in the kitchen. Alex is cooking. Bailey is next to notebook, clean plate, pen, calculator, dirty plate, used plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, used).
property(obj6, plate).
referring_expression(the_plate).",the plate,object2,clean plate
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to hammer, dirty bowl, clean bowl, screwdriver, used bowl, wrench. Morgan asks Riley to hand them the bowl.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, wrench).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to cookie, clean cup, snack bar, greasy cup, water bottle, dirty cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, greasy).
property(obj4, cup).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
referring_expression(the_cup).",the cup,object2,clean cup
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to remote control, throw pillow, dirty fork, clean fork, magazine. Casey asks Skyler to hand them the fork.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, magazine).
referring_expression(the_fork).",the fork,object4,clean fork
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to empty spray bottle, broom, clean plate, dustpan, used plate, dirty plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, used).
property(obj5, plate).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,clean plate
