prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to clean mug, dirty mug, backpack, shoe, sock, dirty bowl. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, backpack).
object(obj4).
property(obj4, shoe).
object(obj5).
property(obj5, sock).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_mug).",the mug,object2,dirty mug
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to dirty fork, decorative plate, clean plate, cookie, water bottle, dirty plate, snack bar. Morgan asks Riley to hand them the plate.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, snack).
property(obj7, bar).
referring_expression(the_plate).",the plate,object6,dirty plate
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to dirty spoon, backpack, clean spoon, dirty mug, shoe, sock. Morgan asks Riley to hand them the spoon.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, backpack).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, shoe).
object(obj6).
property(obj6, sock).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to decorative mug, old mug, dirty mug, wrench, clean mug, screwdriver, dirty plate, hammer. Casey asks Skyler to hand them the mug.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, old).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, screwdriver).
object(obj7).
property(obj7, dirty).
property(obj7, plate).
object(obj8).
property(obj8, hammer).
referring_expression(the_mug).",the mug,object3,dirty mug
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to dirty fork, clean bowl, dirty bowl, dustpan, broom, empty spray bottle. Casey asks Skyler to hand them the bowl.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, empty).
property(obj6, spray).
property(obj6, bottle).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to decorative bowl, dirty plate, dirty bowl, spatula, whisk, ladle, clean bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, whisk).
object(obj6).
property(obj6, ladle).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to tripod, clean mug, memory card, decorative mug, camera, dirty mug, dirty cup. Alex asks Bailey to hand them the mug.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, tripod).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, memory).
property(obj3, card).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, camera).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_mug).",the mug,object6,dirty mug
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to hammer, wrench, clean plate, dirty plate, dirty fork, screwdriver. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, screwdriver).
referring_expression(the_plate).",the plate,object4,dirty plate
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to dirty plate, decorative mug, game controller, old mug, clean mug, headphones, phone charger, dirty mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, game).
property(obj3, controller).
object(obj4).
property(obj4, old).
property(obj4, mug).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, headphones).
object(obj7).
property(obj7, phone).
property(obj7, charger).
object(obj8).
property(obj8, dirty).
property(obj8, mug).
referring_expression(the_mug).",the mug,object8,dirty mug
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to dirty cup, bottle opener, clean cup, dirty spoon, flashlight, pair of scissors. Morgan asks Riley to hand them the cup.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, bottle).
property(obj2, opener).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_cup).",the cup,object1,dirty cup
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to decorative plate, clean plate, dirty plate, dirty spoon, paint can, paintbrush, sandpaper. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, paint).
property(obj5, can).
object(obj6).
property(obj6, paintbrush).
object(obj7).
property(obj7, sandpaper).
referring_expression(the_plate).",the plate,object3,dirty plate
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to dirty bowl, clean napkin, used tissue, old bowl, clean bowl, dirty fork, trash. Morgan asks Riley to hand them the bowl.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, clean).
property(obj2, napkin).
object(obj3).
property(obj3, used).
property(obj3, tissue).
object(obj4).
property(obj4, old).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, trash).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to dirty plate, trash, used tissue, clean mug, dirty mug, clean napkin. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, trash).
object(obj3).
property(obj3, used).
property(obj3, tissue).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, clean).
property(obj6, napkin).
referring_expression(the_mug).",the mug,object5,dirty mug
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to dirty spoon, dirty cup, clean cup, calculator, old cup, pen, decorative cup, notebook. Alex asks Bailey to hand them the cup.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, old).
property(obj5, cup).
object(obj6).
property(obj6, pen).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
object(obj8).
property(obj8, notebook).
referring_expression(the_cup).",the cup,object2,dirty cup
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to decorative plate, toothpaste, toothbrush, comb, dirty mug, dirty plate, clean plate, old plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, toothpaste).
object(obj3).
property(obj3, toothbrush).
object(obj4).
property(obj4, comb).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, clean).
property(obj7, plate).
object(obj8).
property(obj8, old).
property(obj8, plate).
referring_expression(the_plate).",the plate,object6,dirty plate
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to decorative fork, clean pan, dirty spoon, dirty fork, rolling pin, clean fork, grater. Alex asks Bailey to hand them the fork.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, fork).
object(obj2).
property(obj2, clean).
property(obj2, pan).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, grater).
referring_expression(the_fork).",the fork,object4,dirty fork
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to shoe, clean mug, dirty cup, backpack, dirty mug, decorative mug, sock. Morgan asks Riley to hand them the mug.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, shoe).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, backpack).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
object(obj7).
property(obj7, sock).
referring_expression(the_mug).",the mug,object5,dirty mug
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to apple, decorative mug, dirty mug, bread, banana, clean mug, dirty fork. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, clean).
property(obj6, mug).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_mug).",the mug,object3,dirty mug
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to paper clip, stapler, document, clean fork, decorative fork, dirty spoon, dirty fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, decorative).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,dirty fork
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to paper clip, decorative fork, stapler, clean fork, dirty fork, dirty mug, document. Casey asks Skyler to hand them the fork.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, document).
referring_expression(the_fork).",the fork,object5,dirty fork
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to clean cup, wrench, dirty cup, dirty spoon, screwdriver, hammer. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, hammer).
referring_expression(the_cup).",the cup,object3,dirty cup
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to clean cup, lighter, dirty cup, dirty plate, matchbox, candle. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, lighter).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, matchbox).
object(obj6).
property(obj6, candle).
referring_expression(the_cup).",the cup,object3,dirty cup
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to clean mug, dirty fork, toothpaste, comb, decorative mug, dirty mug, toothbrush. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, toothpaste).
object(obj4).
property(obj4, comb).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, toothbrush).
referring_expression(the_mug).",the mug,object6,dirty mug
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to dirty mug, clean bowl, throw pillow, magazine, dirty bowl, remote control, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, remote).
property(obj6, control).
object(obj7).
property(obj7, decorative).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object5,dirty bowl
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to dirty bowl, tripod, dirty plate, clean bowl, camera, memory card, old bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, tripod).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, camera).
object(obj6).
property(obj6, memory).
property(obj6, card).
object(obj7).
property(obj7, old).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to measuring cup, dirty plate, clean fork, oven mitt, plate rack, old fork, decorative fork, dirty fork. Casey asks Skyler to hand them the fork.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, measuring).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, oven).
property(obj4, mitt).
object(obj5).
property(obj5, plate).
property(obj5, rack).
object(obj6).
property(obj6, old).
property(obj6, fork).
object(obj7).
property(obj7, decorative).
property(obj7, fork).
object(obj8).
property(obj8, dirty).
property(obj8, fork).
referring_expression(the_fork).",the fork,object8,dirty fork
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to clean bowl, old bowl, bread, dirty cup, decorative bowl, apple, banana, dirty bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, old).
property(obj2, bowl).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, apple).
object(obj7).
property(obj7, banana).
object(obj8).
property(obj8, dirty).
property(obj8, bowl).
referring_expression(the_bowl).",the bowl,object8,dirty bowl
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to pen, clean spoon, calculator, dirty plate, notebook, dirty spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to dirty cup, flashlight, old cup, decorative cup, bottle opener, clean cup, dirty bowl, pair of scissors. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, old).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, dirty).
property(obj7, bowl).
object(obj8).
property(obj8, pair).
property(obj8, of).
property(obj8, scissors).
referring_expression(the_cup).",the cup,object1,dirty cup
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to rolling pin, decorative spoon, clean spoon, clean pan, old spoon, dirty cup, grater, dirty spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, decorative).
property(obj2, spoon).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, pan).
object(obj5).
property(obj5, old).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, cup).
object(obj7).
property(obj7, grater).
object(obj8).
property(obj8, dirty).
property(obj8, spoon).
referring_expression(the_spoon).",the spoon,object8,dirty spoon
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to clean mug, toothpaste, dirty mug, dirty fork, toothbrush, old mug, comb. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, toothpaste).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, toothbrush).
object(obj6).
property(obj6, old).
property(obj6, mug).
object(obj7).
property(obj7, comb).
referring_expression(the_mug).",the mug,object3,dirty mug
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to clean mug, dirty mug, snack bar, decorative mug, dirty cup, cookie, water bottle. Casey asks Skyler to hand them the mug.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, water).
property(obj7, bottle).
referring_expression(the_mug).",the mug,object2,dirty mug
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to remote control, clean spoon, dirty bowl, dirty spoon, throw pillow, magazine. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, magazine).
referring_expression(the_spoon).",the spoon,object4,dirty spoon
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to clean pan, dirty plate, grater, clean mug, decorative mug, rolling pin, dirty mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, pan).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
object(obj7).
property(obj7, dirty).
property(obj7, mug).
referring_expression(the_mug).",the mug,object7,dirty mug
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to clean mug, dirty mug, game controller, decorative mug, phone charger, dirty plate, headphones. Morgan asks Riley to hand them the mug.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, game).
property(obj3, controller).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, phone).
property(obj5, charger).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, headphones).
referring_expression(the_mug).",the mug,object2,dirty mug
"Cameron and Charlie are in the living room. Cameron is cleaning. Charlie is next to dirty cup, dirty fork, oven mitt, old cup, clean cup, measuring cup, plate rack. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, oven).
property(obj3, mitt).
object(obj4).
property(obj4, old).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, measuring).
property(obj6, cup).
object(obj7).
property(obj7, plate).
property(obj7, rack).
referring_expression(the_cup).",the cup,object1,dirty cup
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to dirty fork, paintbrush, paint can, clean spoon, dirty spoon, sandpaper. Morgan asks Riley to hand them the spoon.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, sandpaper).
referring_expression(the_spoon).",the spoon,object5,dirty spoon
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to clean bowl, dirty spoon, ladle, spatula, decorative bowl, dirty bowl, whisk. Casey asks Skyler to hand them the bowl.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, whisk).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to dirty spoon, phone charger, headphones, dirty bowl, game controller, clean spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, phone).
property(obj2, charger).
object(obj3).
property(obj3, headphones).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, game).
property(obj5, controller).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to document, clean fork, dirty mug, paper clip, decorative fork, stapler, dirty fork. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, paper).
property(obj4, clip).
object(obj5).
property(obj5, decorative).
property(obj5, fork).
object(obj6).
property(obj6, stapler).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,dirty fork
