prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to hammer, screwdriver, decorative bowl, decorative bowl, bowl, wrench. Alex asks Bailey to hand them the bowl.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bowl).
object(obj6).
property(obj6, wrench).
referring_expression(the_bowl).",the bowl,object5,bowl
"Jordan and Taylor are in the kitchen. Jordan is serving. Taylor is next to rolling pin, dirty pan, decorative mug, grater, mug, decorative mug. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,kitchen,serving,"setting(kitchen).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, dirty).
property(obj2, pan).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object5,mug
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to cup, empty spray bottle, decorative cup, decorative cup, broom, dustpan. Morgan asks Riley to hand them the cup.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, dustpan).
referring_expression(the_cup).",the cup,object1,cup
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to bottle opener, pair of scissors, tray, flashlight, decorative tray, decorative tray. Cameron asks Charlie to hand them the tray.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, bottle).
property(obj1, opener).
object(obj2).
property(obj2, pair).
property(obj2, of).
property(obj2, scissors).
object(obj3).
property(obj3, tray).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, decorative).
property(obj6, tray).
referring_expression(the_tray).",the tray,object3,tray
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to screwdriver, decorative bowl, decorative bowl, decorative bowl, hammer, bowl, wrench. Alex asks Bailey to hand them the bowl.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, bowl).
object(obj7).
property(obj7, wrench).
referring_expression(the_bowl).",the bowl,object6,bowl
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to notebook, calculator, decorative bowl, decorative bowl, pen, decorative bowl, bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, pen).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object7,bowl
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to decorative plate, bread, banana, plate, apple. Alex asks Bailey to hand them the plate.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, plate).
object(obj5).
property(obj5, apple).
referring_expression(the_plate).",the plate,object4,plate
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to snack bar, water bottle, cup, cookie, decorative cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, snack).
property(obj1, bar).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
referring_expression(the_cup).",the cup,object3,cup
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to broom, empty spray bottle, decorative mug, dustpan, mug. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, mug).
referring_expression(the_mug).",the mug,object5,mug
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to empty spray bottle, broom, decorative plate, decorative plate, plate, dustpan. Casey asks Skyler to hand them the plate.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, plate).
object(obj6).
property(obj6, dustpan).
referring_expression(the_plate).",the plate,object5,plate
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to bread, apple, bowl, decorative bowl, banana, decorative bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, bread).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object3,bowl
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to tray, decorative tray, bottle opener, decorative tray, flashlight, pair of scissors. Morgan asks Riley to hand them the tray.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, tray).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_tray).",the tray,object1,tray
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to plate, sandpaper, decorative plate, paintbrush, paint can. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, paint).
property(obj5, can).
referring_expression(the_plate).",the plate,object1,plate
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to whisk, ladle, decorative bowl, decorative bowl, bowl, spatula. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bowl).
object(obj6).
property(obj6, spatula).
referring_expression(the_bowl).",the bowl,object5,bowl
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to pair of scissors, decorative cup, flashlight, decorative cup, bottle opener, cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, cup).
referring_expression(the_cup).",the cup,object6,cup
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to decorative bowl, decorative bowl, decorative bowl, bowl, remote control, magazine, throw pillow. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, magazine).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
referring_expression(the_bowl).",the bowl,object4,bowl
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to decorative tray, throw pillow, remote control, decorative tray, magazine, tray. Morgan asks Riley to hand them the tray.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, tray).
referring_expression(the_tray).",the tray,object6,tray
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to remote control, decorative bowl, magazine, throw pillow, bowl, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, bowl).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object5,bowl
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to document, paper clip, stapler, decorative tray, tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, tray).
referring_expression(the_tray).",the tray,object5,tray
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to decorative bowl, paper clip, stapler, decorative bowl, bowl, document. Alex asks Bailey to hand them the bowl.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bowl).
object(obj6).
property(obj6, document).
referring_expression(the_bowl).",the bowl,object5,bowl
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to bowl, decorative bowl, decorative bowl, pair of scissors, bottle opener, flashlight. Alex asks Bailey to hand them the bowl.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, bowl).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, pair).
property(obj4, of).
property(obj4, scissors).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, flashlight).
referring_expression(the_bowl).",the bowl,object1,bowl
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to flashlight, decorative cup, pair of scissors, cup, bottle opener. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
referring_expression(the_cup).",the cup,object4,cup
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to paper clip, document, decorative plate, decorative plate, stapler, plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, stapler).
object(obj6).
property(obj6, plate).
referring_expression(the_plate).",the plate,object6,plate
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to notebook, tray, decorative tray, pen, calculator. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, calculator).
referring_expression(the_tray).",the tray,object2,tray
"Morgan and Riley are in the garden. Morgan is serving. Riley is next to spatula, ladle, decorative bowl, whisk, bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,garden,serving,"setting(garden).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object5,bowl
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to paintbrush, paint can, bowl, decorative bowl, decorative bowl, decorative bowl, sandpaper. Casey asks Skyler to hand them the bowl.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, paint).
property(obj2, can).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, sandpaper).
referring_expression(the_bowl).",the bowl,object3,bowl
"Alex and Bailey are in the dining room. Alex is serving. Bailey is next to remote control, decorative bowl, throw pillow, bowl, magazine, decorative bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,serving,"setting(dining_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object4,bowl
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to decorative tray, decorative tray, remote control, tray, throw pillow, magazine. Cameron asks Charlie to hand them the tray.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, magazine).
referring_expression(the_tray).",the tray,object4,tray
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to book, plate, plant, lamp, decorative plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
referring_expression(the_plate).",the plate,object2,plate
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to calculator, mug, pen, notebook, decorative mug, decorative mug, decorative mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, mug).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
object(obj7).
property(obj7, decorative).
property(obj7, mug).
referring_expression(the_mug).",the mug,object2,mug
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to remote control, throw pillow, plate, decorative plate, magazine. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, plate).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, magazine).
referring_expression(the_plate).",the plate,object3,plate
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to bowl, paintbrush, paint can, decorative bowl, sandpaper. Casey asks Skyler to hand them the bowl.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, bowl).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, sandpaper).
referring_expression(the_bowl).",the bowl,object1,bowl
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to decorative cup, decorative cup, document, cup, paper clip, stapler. Casey asks Skyler to hand them the cup.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, stapler).
referring_expression(the_cup).",the cup,object4,cup
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to notebook, decorative cup, cup, pen, calculator, decorative cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object3,cup
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to document, tray, paper clip, stapler, decorative tray, decorative tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, paper).
property(obj3, clip).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, decorative).
property(obj6, tray).
referring_expression(the_tray).",the tray,object2,tray
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to hammer, decorative tray, decorative tray, screwdriver, tray, wrench. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, tray).
object(obj6).
property(obj6, wrench).
referring_expression(the_tray).",the tray,object5,tray
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to grater, decorative tray, rolling pin, tray, decorative tray, dirty pan. Morgan asks Riley to hand them the tray.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, dirty).
property(obj6, pan).
referring_expression(the_tray).",the tray,object4,tray
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to decorative plate, sandpaper, plate, paintbrush, paint can, decorative plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, plate).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, paint).
property(obj5, can).
object(obj6).
property(obj6, decorative).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,plate
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to bottle opener, flashlight, pair of scissors, cup, decorative cup, decorative cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, bottle).
property(obj1, opener).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object4,cup
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to decorative cup, decorative cup, pair of scissors, cup, flashlight, bottle opener. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
referring_expression(the_cup).",the cup,object4,cup
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to lamp, book, mug, plant, decorative mug, decorative mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, plant).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object3,mug
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to paint can, decorative cup, paintbrush, sandpaper, cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, paint).
property(obj1, can).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, cup).
referring_expression(the_cup).",the cup,object5,cup
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to plate, sandpaper, paintbrush, paint can, decorative plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
referring_expression(the_plate).",the plate,object1,plate
"Cameron and Charlie are in the kitchen. Cameron is serving. Charlie is next to paper clip, stapler, mug, decorative mug, document, decorative mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,kitchen,serving,"setting(kitchen).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object3,mug
"Cameron and Charlie are in the kitchen. Cameron is serving. Charlie is next to decorative bowl, grater, dirty pan, rolling pin, bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,kitchen,serving,"setting(kitchen).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object5,bowl
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to decorative tray, empty spray bottle, dustpan, tray, broom. Cameron asks Charlie to hand them the tray.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, broom).
referring_expression(the_tray).",the tray,object4,tray
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to decorative cup, screwdriver, wrench, decorative cup, cup, hammer. Casey asks Skyler to hand them the cup.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, cup).
object(obj6).
property(obj6, hammer).
referring_expression(the_cup).",the cup,object5,cup
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to plant, decorative tray, book, lamp, tray. Jordan asks Taylor to hand them the tray.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, decorative).
property(obj2, tray).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, tray).
referring_expression(the_tray).",the tray,object5,tray
