prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to empty spray bottle, spray bottle, dustpan, spray bottle in use, spray bottle in use, broom. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, broom).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to empty spray bottle, dustpan, broom, broom in use, broom. Alex asks Bailey to hand them the broom.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, broom).
referring_expression(the_broom).",the broom,object3,broom
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to apple, bucket, bucket in use, bread, bucket in use, banana. Alex asks Bailey to hand them the bucket.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, bucket).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, banana).
referring_expression(the_bucket).",the bucket,object2,bucket
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to mop, mop in use, whisk, spatula, ladle, mop in use, mop in use. Alex asks Bailey to hand them the mop.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, whisk).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
object(obj7).
property(obj7, in_use).
property(obj7, mop).
referring_expression(the_mop).",the mop,object1,mop
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to empty spray bottle, broom, broom in use, broom in use, broom, dustpan, broom in use. Morgan asks Riley to hand them the broom.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, dustpan).
object(obj7).
property(obj7, in_use).
property(obj7, broom).
referring_expression(the_broom).",the broom,object2,broom
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to notebook, broom in use, broom, calculator, pen. Alex asks Bailey to hand them the broom.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, pen).
referring_expression(the_broom).",the broom,object3,broom
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to bucket in use, bucket in use, plant, book, lamp, bucket in use, bucket. Morgan asks Riley to hand them the bucket.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, in_use).
property(obj6, bucket).
object(obj7).
property(obj7, bucket).
referring_expression(the_bucket).",the bucket,object7,bucket
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to mop, rolling pin, mop in use, dirty pan, grater. Casey asks Skyler to hand them the mop.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, rolling_pin).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, dirty_pan).
object(obj5).
property(obj5, grater).
referring_expression(the_mop).",the mop,object1,mop
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to magazine, throw pillow, broom in use, remote control, broom. Alex asks Bailey to hand them the broom.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, throw_pillow).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, remote_control).
object(obj5).
property(obj5, broom).
referring_expression(the_broom).",the broom,object5,broom
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to wrench, screwdriver, broom in use, broom in use, hammer, broom. Morgan asks Riley to hand them the broom.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, broom).
referring_expression(the_broom).",the broom,object6,broom
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to paper clip, rag in use, rag, document, rag in use, stapler. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, paper_clip).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, stapler).
referring_expression(the_rag).",the rag,object3,rag
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to rag in use, rag in use, broom, rag, rag in use, empty spray bottle, dustpan. Casey asks Skyler to hand them the rag.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, empty_spray_bottle).
object(obj7).
property(obj7, dustpan).
referring_expression(the_rag).",the rag,object4,rag
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to rolling pin, grater, mop in use, mop in use, dirty pan, mop. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, rolling_pin).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, dirty_pan).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to ladle, spatula, rag, rag in use, whisk. Casey asks Skyler to hand them the rag.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, whisk).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to water bottle, mop, snack bar, cookie, mop in use, mop in use, mop in use. Alex asks Bailey to hand them the mop.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, mop).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
object(obj7).
property(obj7, in_use).
property(obj7, mop).
referring_expression(the_mop).",the mop,object2,mop
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to hammer, bucket in use, screwdriver, bucket, wrench. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, wrench).
referring_expression(the_bucket).",the bucket,object4,bucket
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to mop in use, mop in use, calculator, notebook, mop, pen. Alex asks Bailey to hand them the mop.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, mop).
object(obj6).
property(obj6, pen).
referring_expression(the_mop).",the mop,object5,mop
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to spray bottle in use, notebook, calculator, spray bottle in use, spray bottle, pen, spray bottle in use. Cameron asks Charlie to hand them the spray bottle.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, spray_bottle).
object(obj6).
property(obj6, pen).
object(obj7).
property(obj7, in_use).
property(obj7, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to cookie, spray bottle, spray bottle in use, snack bar, water bottle. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, water_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to broom, plant, broom in use, book, lamp, broom in use. Casey asks Skyler to hand them the broom.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object1,broom
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to broom in use, broom, hammer, wrench, screwdriver. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, screwdriver).
referring_expression(the_broom).",the broom,object2,broom
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to bucket in use, paintbrush, bucket in use, paint can, sandpaper, bucket. Morgan asks Riley to hand them the bucket.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, paint_can).
object(obj5).
property(obj5, sandpaper).
object(obj6).
property(obj6, bucket).
referring_expression(the_bucket).",the bucket,object6,bucket
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to screwdriver, wrench, mop, hammer, mop in use. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
referring_expression(the_mop).",the mop,object3,mop
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to rag in use, banana, rag in use, apple, rag, bread. Casey asks Skyler to hand them the rag.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, apple).
object(obj5).
property(obj5, rag).
object(obj6).
property(obj6, bread).
referring_expression(the_rag).",the rag,object5,rag
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to hammer, broom in use, screwdriver, broom, wrench, broom in use. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object4,broom
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to calculator, notebook, bucket in use, bucket, pen. Casey asks Skyler to hand them the bucket.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, pen).
referring_expression(the_bucket).",the bucket,object4,bucket
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to bottle opener, broom in use, flashlight, broom, pair of scissors. Morgan asks Riley to hand them the broom.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bottle_opener).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, pair_of_scissors).
referring_expression(the_broom).",the broom,object4,broom
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to bucket in use, cookie, water bottle, snack bar, bucket. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, water_bottle).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object5,bucket
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to empty spray bottle, dustpan, broom in use, broom, broom. Casey asks Skyler to hand them the broom.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, broom).
referring_expression(the_broom).",the broom,object4,broom
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to mop in use, banana, bread, mop, apple. Alex asks Bailey to hand them the mop.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, mop).
object(obj5).
property(obj5, apple).
referring_expression(the_mop).",the mop,object4,mop
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to bucket in use, banana, apple, bucket, bucket in use, bread. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, bread).
referring_expression(the_bucket).",the bucket,object4,bucket
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to mop in use, wrench, mop, screwdriver, mop in use, mop in use, hammer. Casey asks Skyler to hand them the mop.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
object(obj7).
property(obj7, hammer).
referring_expression(the_mop).",the mop,object3,mop
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to broom in use, apple, broom in use, banana, broom, bread, broom in use. Cameron asks Charlie to hand them the broom.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, banana).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, bread).
object(obj7).
property(obj7, in_use).
property(obj7, broom).
referring_expression(the_broom).",the broom,object5,broom
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to dirty pan, grater, rolling pin, broom in use, broom in use, broom in use, broom. Morgan asks Riley to hand them the broom.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty_pan).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, rolling_pin).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
object(obj7).
property(obj7, broom).
referring_expression(the_broom).",the broom,object7,broom
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to grater, spray bottle, rolling pin, spray bottle in use, spray bottle in use, spray bottle in use, dirty pan. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, rolling_pin).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, in_use).
property(obj6, spray_bottle).
object(obj7).
property(obj7, dirty_pan).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to rag in use, rag, lamp, book, plant, rag in use. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
referring_expression(the_rag).",the rag,object2,rag
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to book, plant, rag in use, rag, lamp. Casey asks Skyler to hand them the rag.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, lamp).
referring_expression(the_rag).",the rag,object4,rag
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to rag in use, water bottle, snack bar, rag, rag in use, cookie. Morgan asks Riley to hand them the rag.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, water_bottle).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, cookie).
referring_expression(the_rag).",the rag,object4,rag
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to spray bottle, cookie, water bottle, spray bottle in use, spray bottle in use, snack bar. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, water_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, snack_bar).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to pair of scissors, bottle opener, broom, flashlight, broom in use, broom in use. Morgan asks Riley to hand them the broom.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, pair_of_scissors).
object(obj2).
property(obj2, bottle_opener).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object3,broom
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to spray bottle in use, spray bottle, grater, rolling pin, dirty pan. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, rolling_pin).
object(obj5).
property(obj5, dirty_pan).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to spray bottle in use, wrench, spray bottle in use, screwdriver, hammer, spray bottle. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object6,spray bottle
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to mop in use, grater, mop, rolling pin, dirty pan, mop in use. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, rolling_pin).
object(obj5).
property(obj5, dirty_pan).
object(obj6).
property(obj6, in_use).
property(obj6, mop).
referring_expression(the_mop).",the mop,object3,mop
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to broom in use, grater, dirty pan, broom in use, rolling pin, broom. Casey asks Skyler to hand them the broom.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, dirty_pan).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, rolling_pin).
object(obj6).
property(obj6, broom).
referring_expression(the_broom).",the broom,object6,broom
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to rag in use, water bottle, rag, cookie, snack bar, rag in use, rag in use. Casey asks Skyler to hand them the rag.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, water_bottle).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, snack_bar).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
object(obj7).
property(obj7, in_use).
property(obj7, rag).
referring_expression(the_rag).",the rag,object3,rag
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to spray bottle, banana, apple, spray bottle in use, spray bottle in use, bread. Cameron asks Charlie to hand them the spray bottle.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, bread).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to plant, bucket, bucket in use, lamp, bucket in use, book. Morgan asks Riley to hand them the bucket.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, bucket).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
object(obj6).
property(obj6, book).
referring_expression(the_bucket).",the bucket,object2,bucket
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to snack bar, mop, cookie, mop in use, water bottle. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, snack_bar).
object(obj2).
property(obj2, mop).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, water_bottle).
referring_expression(the_mop).",the mop,object2,mop
